age,year,startmonth,endmonth,string,b0,b1,b2,b3,b4,b5,b6,b7
30,2007,1,12,1/2006-12/2007,0.709922347,0.090986794,0.035149708,0.004429858,0.02901821,0.09650172,0.021988232,0.01200313
31,2007,1,12,1/2006-12/2007,0.718470928,0.086002349,0.034981646,0.003343485,0.02729378,0.102982803,0.016362722,0.010562286
32,2007,1,12,1/2006-12/2007,0.703342941,0.086099729,0.031865864,0.005277506,0.032640024,0.11227407,0.017423725,0.01107614
33,2007,1,12,1/2006-12/2007,0.706374969,0.088582419,0.035965045,0.004095954,0.033103175,0.105582257,0.015059979,0.011236203
34,2007,1,12,1/2006-12/2007,0.710234593,0.088363358,0.037056467,0.003631732,0.031466334,0.107114259,0.013127163,0.009006094
35,2007,1,12,1/2006-12/2007,0.702714052,0.084391488,0.032049657,0.0046354,0.036496207,0.115048884,0.015147735,0.009516578
36,2007,1,12,1/2006-12/2007,0.723327115,0.089284195,0.030759846,0.005462944,0.033401523,0.097774121,0.01053844,0.009451817
37,2007,1,12,1/2006-12/2007,0.72065712,0.090208982,0.026474227,0.005689756,0.038511869,0.09905135,0.010028091,0.009378604
38,2007,1,12,1/2006-12/2007,0.718226879,0.091708794,0.029681642,0.00550063,0.038492299,0.098358268,0.008995627,0.009035862
39,2007,1,12,1/2006-12/2007,0.709219585,0.094980802,0.030061025,0.007046765,0.042403323,0.098571517,0.007620704,0.010096278
40,2007,1,12,1/2006-12/2007,0.717744014,0.095478754,0.0282836,0.004549331,0.047172697,0.092808108,0.005470233,0.008493263
41,2007,1,12,1/2006-12/2007,0.723282371,0.085403425,0.03023374,0.004425314,0.053574227,0.087325853,0.00694997,0.0088051
42,2007,1,12,1/2006-12/2007,0.729762512,0.093253134,0.028312703,0.005969813,0.04931907,0.079038421,0.005398119,0.008946227
43,2007,1,12,1/2006-12/2007,0.718284561,0.089763684,0.030033436,0.006189692,0.056231301,0.082378282,0.006387361,0.010731683
44,2007,1,12,1/2006-12/2007,0.729293586,0.087468877,0.026134713,0.005817413,0.058753794,0.077619548,0.005510778,0.009401293
45,2007,1,12,1/2006-12/2007,0.728508552,0.086518873,0.025278767,0.008613415,0.066633637,0.070509425,0.005227957,0.008709373
46,2007,1,12,1/2006-12/2007,0.727210617,0.089508068,0.027761549,0.009339384,0.064783131,0.066082592,0.00486858,0.010446078
47,2007,1,12,1/2006-12/2007,0.720770372,0.088580442,0.027155678,0.008329876,0.070297761,0.072658141,0.00461462,0.007593111
48,2007,1,12,1/2006-12/2007,0.718016926,0.085338118,0.027738771,0.010195477,0.076752809,0.068756192,0.005330685,0.007871022
49,2007,1,12,1/2006-12/2007,0.714760123,0.080331937,0.029750221,0.011959204,0.084779157,0.066221523,0.003532852,0.008664982
50,2007,1,12,1/2006-12/2007,0.711173538,0.079494191,0.028385947,0.02389995,0.079884525,0.062055149,0.00578633,0.00932037
51,2007,1,12,1/2006-12/2007,0.703237349,0.080726376,0.025953511,0.030157946,0.0896674,0.056561905,0.00525382,0.008441695
52,2007,1,12,1/2006-12/2007,0.691989855,0.082645025,0.026044673,0.038466029,0.087899208,0.061932595,0.0023789,0.008643715
53,2007,1,12,1/2006-12/2007,0.695297922,0.084821425,0.022028238,0.042408442,0.09061419,0.053025629,0.00300043,0.008803724
54,2007,1,12,1/2006-12/2007,0.675951141,0.08674958,0.023455949,0.053831453,0.095024849,0.054860185,0.00192331,0.008203533
55,2007,1,12,1/2006-12/2007,0.649507948,0.087809746,0.024107048,0.073099473,0.097288581,0.056975441,0.002243846,0.008967918
56,2007,1,12,1/2006-12/2007,0.634126201,0.089144427,0.023926467,0.088751425,0.101773473,0.05012345,0.001495266,0.01065929
57,2007,1,12,1/2006-12/2007,0.613250207,0.087493333,0.021090615,0.106856929,0.110825541,0.048971958,0.001574356,0.009937061
58,2007,1,12,1/2006-12/2007,0.589789294,0.094303714,0.021708813,0.129241772,0.107142636,0.045980885,0.0016633,0.010169585
59,2007,1,12,1/2006-12/2007,0.553321453,0.100810833,0.021839144,0.153349703,0.109591468,0.048951497,0.00227675,0.009859151
60,2007,1,12,1/2006-12/2007,0.514626451,0.100663095,0.020028632,0.199261027,0.112649906,0.042792341,0.000764376,0.009214172
61,2007,1,12,1/2006-12/2007,0.479466489,0.111675249,0.016301183,0.226394788,0.118407824,0.038215662,0.000625654,0.008913151
62,2007,1,12,1/2006-12/2007,0.39663196,0.107701549,0.01647038,0.324580916,0.114841633,0.028151216,0.001403319,0.010219027
63,2007,1,12,1/2006-12/2007,0.338637311,0.106294702,0.012028336,0.39057348,0.116157199,0.025851408,0.000653437,0.009804127
64,2007,1,12,1/2006-12/2007,0.302003329,0.117525967,0.012664702,0.439622715,0.09132035,0.026294936,0.000685514,0.009882486
65,2007,1,12,1/2006-12/2007,0.252657171,0.107686508,0.01300424,0.518174198,0.083215855,0.01474994,0.00031151,0.010200578
66,2007,1,12,1/2006-12/2007,0.191716409,0.117020647,0.009914212,0.589976792,0.06689084,0.013583951,0.001057595,0.009839554
67,2007,1,12,1/2006-12/2007,0.15866477,0.113603722,0.009754507,0.631248878,0.062975691,0.015641617,0.000151364,0.007959452
68,2007,1,12,1/2006-12/2007,0.144294343,0.104533875,0.007476708,0.666675738,0.052052446,0.014004853,0.000176383,0.010785655
69,2007,1,12,1/2006-12/2007,0.128079441,0.096631618,0.008064977,0.693797869,0.050015815,0.014748186,0.000140744,0.008521349
70,2007,1,12,1/2006-12/2007,0.104769129,0.092241002,0.007976209,0.732458538,0.041321144,0.01298683,0.000115001,0.008132147
71,2007,1,12,1/2006-12/2007,0.088380241,0.096055255,0.007166873,0.74321661,0.043042616,0.014192647,0.00041074,0.007535018
72,2007,1,12,1/2006-12/2007,0.087855049,0.079335637,0.004176186,0.762252745,0.042323544,0.016487867,0.000529077,0.007039896
73,2007,1,12,1/2006-12/2007,0.078980005,0.077043464,0.00400943,0.774791975,0.045038972,0.012543361,0.000177621,0.007415171
74,2007,1,12,1/2006-12/2007,0.068109318,0.079667363,0.003772181,0.78527055,0.042644932,0.012723371,0.000190403,0.007621881
75,2007,1,12,1/2006-12/2007,0.064304857,0.066239901,0.002964352,0.806539441,0.041626107,0.010338698,0.000875432,0.007111211
15,2006,1,12,1/2005-12/2006,0.009158535,0.065291437,0.021032148,0.000609924,0.008411925,0.010835897,0.861105982,0.023554154
16,2006,1,12,1/2005-12/2006,0.01963905,0.19019298,0.052551036,0.000865088,0.011891627,0.012672377,0.694204732,0.017983111
17,2006,1,12,1/2005-12/2006,0.043980408,0.299920322,0.062042285,0.000801325,0.011222895,0.017522264,0.541648915,0.022861588
18,2006,1,12,1/2005-12/2006,0.152847874,0.296809764,0.082111802,0.001300764,0.016355815,0.0347901,0.381564982,0.034218899
19,2006,1,12,1/2005-12/2006,0.268166353,0.277003273,0.080960904,0.001685866,0.019807475,0.050295437,0.270752361,0.03132833
20,2006,1,12,1/2005-12/2006,0.370036978,0.248789986,0.068796578,0.001662654,0.019387857,0.052394748,0.212680951,0.026250247
21,2006,1,12,1/2005-12/2006,0.405897695,0.235417449,0.070019661,0.001839195,0.019669747,0.060787209,0.180900106,0.025468939
22,2006,1,12,1/2005-12/2006,0.487177025,0.194806859,0.063997806,0.001879028,0.021591249,0.068754358,0.139987442,0.021806232
23,2006,1,12,1/2005-12/2006,0.578967107,0.157745809,0.056058001,0.001613345,0.021954766,0.071106132,0.089138144,0.023416697
24,2006,1,12,1/2005-12/2006,0.631420574,0.13104641,0.053257551,0.004564877,0.021455159,0.081449121,0.061101964,0.015704343
25,2006,1,12,1/2005-12/2006,0.670896994,0.105528,0.044331636,0.003135172,0.023381647,0.086273499,0.05046199,0.015991062
26,2006,1,12,1/2005-12/2006,0.671014034,0.100928655,0.048579037,0.003084602,0.024531384,0.089449384,0.045222505,0.017190399
27,2006,1,12,1/2005-12/2006,0.6917646,0.094188477,0.041669655,0.002219307,0.024120879,0.094275829,0.035163039,0.016598214
28,2006,1,12,1/2005-12/2006,0.706495822,0.088308843,0.040160583,0.002809219,0.024089826,0.101333236,0.024163946,0.012638526
29,2006,1,12,1/2005-12/2006,0.712548429,0.082945495,0.041222892,0.00310333,0.031545612,0.097029309,0.02173549,0.009869441
30,2006,1,12,1/2005-12/2006,0.716868919,0.084701529,0.037175877,0.004125121,0.024136649,0.098688164,0.021683362,0.012620379
31,2006,1,12,1/2005-12/2006,0.703999406,0.092002239,0.034285179,0.003576597,0.027823344,0.107333024,0.020840642,0.010139568
32,2006,1,12,1/2005-12/2006,0.705248108,0.083875861,0.03493631,0.005763251,0.03078839,0.110685353,0.016280868,0.012421858
33,2006,1,12,1/2005-12/2006,0.69668744,0.095443719,0.036038709,0.004800975,0.031926805,0.111617655,0.013835267,0.00964943
34,2006,1,12,1/2005-12/2006,0.708493464,0.088301035,0.034581305,0.003175454,0.032502872,0.113070752,0.012011052,0.007864065
35,2006,1,12,1/2005-12/2006,0.727449946,0.085143007,0.02818436,0.005321606,0.036394857,0.097750779,0.010683731,0.009071713
36,2006,1,12,1/2005-12/2006,0.720085724,0.090943494,0.030564046,0.005517617,0.033664124,0.099139025,0.010400994,0.009684975
37,2006,1,12,1/2005-12/2006,0.704128189,0.094776499,0.029986618,0.005794013,0.037979249,0.108648036,0.009003824,0.009683572
38,2006,1,12,1/2005-12/2006,0.707726426,0.093352089,0.035612269,0.005776749,0.041982524,0.096986732,0.008112024,0.010451186
39,2006,1,12,1/2005-12/2006,0.719362688,0.090670332,0.0312387,0.004212588,0.043335939,0.0968194,0.005674082,0.00868627
40,2006,1,12,1/2005-12/2006,0.715512555,0.083641111,0.030494966,0.005743167,0.04788636,0.098323968,0.007846947,0.010550926
41,2006,1,12,1/2005-12/2006,0.720757317,0.097066993,0.03105624,0.005826398,0.046643525,0.082662621,0.007154838,0.008832068
42,2006,1,12,1/2005-12/2006,0.713782092,0.091160965,0.031474154,0.005470521,0.05543806,0.089441223,0.005494101,0.007738883
43,2006,1,12,1/2005-12/2006,0.723135201,0.087612559,0.027837753,0.007617714,0.058816596,0.079317327,0.006874204,0.008788647
44,2006,1,12,1/2005-12/2006,0.726981195,0.090443846,0.027810038,0.006280029,0.060506461,0.075503025,0.004858022,0.007617384
45,2006,1,12,1/2005-12/2006,0.719968419,0.088934772,0.027267734,0.007683687,0.064371096,0.074829748,0.006479642,0.010464901
46,2006,1,12,1/2005-12/2006,0.727431691,0.082938531,0.032010314,0.006885581,0.064311003,0.072567578,0.005179474,0.008675828
47,2006,1,12,1/2005-12/2006,0.724037013,0.081743123,0.027028844,0.007464328,0.070327773,0.074134675,0.006733139,0.008531106
48,2006,1,12,1/2005-12/2006,0.725504526,0.079359452,0.025469008,0.010152302,0.074948344,0.070700487,0.004770617,0.009095264
49,2006,1,12,1/2005-12/2006,0.727427886,0.08239288,0.025358262,0.011121899,0.074220773,0.065829137,0.004681213,0.00896795
50,2006,1,12,1/2005-12/2006,0.716183589,0.078163751,0.024403807,0.027106725,0.080699348,0.060645901,0.00369698,0.0090999
51,2006,1,12,1/2005-12/2006,0.705235674,0.089681552,0.023764841,0.028979403,0.07706325,0.061835081,0.00374799,0.00969221
52,2006,1,12,1/2005-12/2006,0.688893335,0.082917224,0.025309042,0.044311481,0.089233271,0.0564797,0.003272671,0.009583277
53,2006,1,12,1/2005-12/2006,0.689818641,0.082111378,0.024461376,0.044825255,0.093209387,0.052529914,0.002079206,0.010964843
54,2006,1,12,1/2005-12/2006,0.679840544,0.082277722,0.021915346,0.051223668,0.096823981,0.054116551,0.003694044,0.010108144
55,2006,1,12,1/2005-12/2006,0.656361005,0.081774218,0.023169636,0.075783465,0.095789354,0.054954182,0.001800664,0.010367476
56,2006,1,12,1/2005-12/2006,0.624546532,0.090034013,0.02390906,0.093207573,0.105255773,0.050200144,0.00173842,0.011108485
57,2006,1,12,1/2005-12/2006,0.595688556,0.092144642,0.021461784,0.119989737,0.108451302,0.049950613,0.001801145,0.010512221
58,2006,1,12,1/2005-12/2006,0.580398787,0.097775462,0.022721243,0.133766708,0.104386789,0.049698306,0.001734155,0.009518551
59,2006,1,12,1/2005-12/2006,0.561269938,0.101175227,0.020586306,0.15468311,0.105108856,0.046194973,0.00140147,0.00958012
60,2006,1,12,1/2005-12/2006,0.513569784,0.101722484,0.016372205,0.195207828,0.113688671,0.046719388,0.00139052,0.011329119
61,2006,1,12,1/2005-12/2006,0.46767675,0.102618532,0.015313855,0.246148766,0.119358509,0.037120057,0.001820031,0.009943501
62,2006,1,12,1/2005-12/2006,0.38582761,0.112699172,0.015662634,0.336553177,0.110474437,0.028497107,0.000504191,0.009781672
63,2006,1,12,1/2005-12/2006,0.343578795,0.115982613,0.01372239,0.395223283,0.095064895,0.025224383,0.000412921,0.01079072
64,2006,1,12,1/2005-12/2006,0.293490261,0.112556302,0.014744058,0.450155601,0.093467209,0.024355233,0.000959927,0.010271409
65,2006,1,12,1/2005-12/2006,0.218403298,0.114088015,0.010445635,0.551831027,0.069900237,0.022848018,0.001346467,0.011137303
66,2006,1,12,1/2005-12/2006,0.187642067,0.108938153,0.008986911,0.593455027,0.073214752,0.017616444,0.000485678,0.009660967
67,2006,1,12,1/2005-12/2006,0.168594984,0.115468238,0.009594848,0.620700606,0.059240422,0.014976113,0.000287386,0.011137403
68,2006,1,12,1/2005-12/2006,0.145849232,0.103568008,0.005873283,0.659678126,0.056954741,0.016546669,0.000622746,0.010907195
69,2006,1,12,1/2005-12/2006,0.13372992,0.10646982,0.007828183,0.676071734,0.049569837,0.014849857,0.00045873,0.011021919
70,2006,1,12,1/2005-12/2006,0.105293852,0.097822264,0.006175124,0.71594016,0.047680982,0.014869033,0.000571594,0.01164699
71,2006,1,12,1/2005-12/2006,0.094033722,0.088247969,0.007468376,0.727823321,0.054550323,0.015075484,0.000329901,0.012470903
72,2006,1,12,1/2005-12/2006,0.086330686,0.079290002,0.003444493,0.761911966,0.047818386,0.012883349,0,0.008321119
73,2006,1,12,1/2005-12/2006,0.078099395,0.08279113,0.003339564,0.780192638,0.037612661,0.009328712,0,0.008635901
74,2006,1,12,1/2005-12/2006,0.055325402,0.068394668,0.00456921,0.81332849,0.037893255,0.012647986,0.001197559,0.006643432
75,2006,1,12,1/2005-12/2006,0.055304113,0.064339134,0.003374495,0.812217433,0.041276088,0.016470666,0.000375442,0.006642629
15,2005,1,12,1/2004-12/2005,0.008806671,0.069210092,0.020861709,0.000489118,0.009730381,0.011834297,0.856051438,0.023016294
16,2005,1,12,1/2004-12/2005,0.020249387,0.183997206,0.061739295,0.000589607,0.012152954,0.01341823,0.689401817,0.018451504
17,2005,1,12,1/2004-12/2005,0.044200621,0.290478941,0.06366183,0.000583251,0.013205543,0.018366259,0.546824874,0.022678681
18,2005,1,12,1/2004-12/2005,0.149829897,0.294085961,0.086242941,0.000913017,0.020764497,0.032493966,0.382409689,0.033260031
19,2005,1,12,1/2004-12/2005,0.265268762,0.282560161,0.084098476,0.001374615,0.019767538,0.047384961,0.262825613,0.036719875
20,2005,1,12,1/2004-12/2005,0.352717291,0.259405323,0.075461526,0.001740432,0.023166253,0.051236563,0.206626899,0.029645714
21,2005,1,12,1/2004-12/2005,0.409496881,0.229779624,0.064989733,0.001574929,0.022164354,0.06724444,0.177751665,0.026998375
22,2005,1,12,1/2004-12/2005,0.493781501,0.193086473,0.072654155,0.001822878,0.018309741,0.070473243,0.126690167,0.023181842
23,2005,1,12,1/2004-12/2005,0.573932107,0.154685664,0.061067934,0.003734282,0.0224427,0.076849182,0.085950014,0.021338116
24,2005,1,12,1/2004-12/2005,0.61879261,0.134207784,0.056786244,0.003801984,0.023290666,0.082787343,0.060135204,0.020198165
25,2005,1,12,1/2004-12/2005,0.639945213,0.114900684,0.050642317,0.003368574,0.025572939,0.09411518,0.054476949,0.016978144
26,2005,1,12,1/2004-12/2005,0.662890382,0.103863069,0.05104049,0.003375666,0.023392459,0.100066636,0.038724372,0.016646925
27,2005,1,12,1/2004-12/2005,0.690260685,0.094584,0.046920222,0.004992675,0.023628702,0.09319009,0.03305021,0.013373416
28,2005,1,12,1/2004-12/2005,0.691767105,0.089310454,0.047946821,0.003531947,0.027496945,0.101171534,0.028919095,0.0098561
29,2005,1,12,1/2004-12/2005,0.699785244,0.085614799,0.046705061,0.005283663,0.024601513,0.099017007,0.027257353,0.011735362
30,2005,1,12,1/2004-12/2005,0.695976822,0.093968197,0.038930901,0.003842181,0.024695877,0.109011443,0.022078438,0.011496141
31,2005,1,12,1/2004-12/2005,0.706494292,0.085351094,0.038111986,0.003872521,0.028908342,0.109205357,0.016804094,0.011252314
32,2005,1,12,1/2004-12/2005,0.695462308,0.094578553,0.037152566,0.003712338,0.030787389,0.111902659,0.016285256,0.010118931
33,2005,1,12,1/2004-12/2005,0.706187799,0.086759663,0.038060112,0.003426941,0.031378037,0.109022743,0.013440875,0.01172383
34,2005,1,12,1/2004-12/2005,0.7064841,0.095023093,0.037522395,0.004266471,0.03454955,0.10201099,0.011174226,0.008969175
35,2005,1,12,1/2004-12/2005,0.708805253,0.087035675,0.034384673,0.005566848,0.037045701,0.106257989,0.011378846,0.009525016
36,2005,1,12,1/2004-12/2005,0.708618969,0.092909521,0.035534456,0.004421678,0.035294531,0.102728783,0.009153456,0.011338606
37,2005,1,12,1/2004-12/2005,0.707632825,0.092347158,0.037511716,0.006235199,0.035327761,0.103170159,0.008457143,0.009318039
38,2005,1,12,1/2004-12/2005,0.71109377,0.093839017,0.031220102,0.005268818,0.04120989,0.10087233,0.008040773,0.0084553
39,2005,1,12,1/2004-12/2005,0.711004896,0.092819838,0.032976772,0.005185571,0.044476601,0.097033519,0.007736828,0.008765975
40,2005,1,12,1/2004-12/2005,0.72246774,0.091043708,0.032698354,0.005731564,0.043383847,0.089641646,0.00692012,0.008113021
41,2005,1,12,1/2004-12/2005,0.713113979,0.100339971,0.030759352,0.004112586,0.048424838,0.087360889,0.007188346,0.00870004
42,2005,1,12,1/2004-12/2005,0.71597828,0.094190007,0.029517993,0.005637823,0.055469208,0.083516869,0.006308069,0.009381752
43,2005,1,12,1/2004-12/2005,0.713965282,0.09609653,0.029995444,0.00484698,0.059125663,0.080448628,0.006707077,0.008814397
44,2005,1,12,1/2004-12/2005,0.715748045,0.088422851,0.035800668,0.006402873,0.059959656,0.080992008,0.004585804,0.008088096
45,2005,1,12,1/2004-12/2005,0.717531038,0.082069171,0.033952543,0.00639041,0.060913863,0.0817502,0.006734922,0.010657853
46,2005,1,12,1/2004-12/2005,0.71870688,0.087275364,0.031679489,0.006344276,0.069201436,0.070432174,0.006691455,0.009668926
47,2005,1,12,1/2004-12/2005,0.718622419,0.08545175,0.028045094,0.008637651,0.069627492,0.075045471,0.005864429,0.008705694
48,2005,1,12,1/2004-12/2005,0.723246349,0.083366409,0.029259801,0.008236912,0.07594323,0.063015061,0.005862674,0.011069564
49,2005,1,12,1/2004-12/2005,0.71505781,0.085386429,0.030653601,0.011535412,0.078939695,0.065336126,0.004594809,0.008496117
50,2005,1,12,1/2004-12/2005,0.71387511,0.083213543,0.029452837,0.028504396,0.073164012,0.057514041,0.004506634,0.009769428
51,2005,1,12,1/2004-12/2005,0.690843603,0.086081874,0.025863182,0.034690424,0.089174497,0.06061676,0.003646871,0.009082789
52,2005,1,12,1/2004-12/2005,0.689836448,0.083087029,0.024977277,0.042459929,0.088000018,0.058588319,0.002531142,0.010519837
53,2005,1,12,1/2004-12/2005,0.676517916,0.086095769,0.022450914,0.046925783,0.094505609,0.059941936,0.003313967,0.010248106
54,2005,1,12,1/2004-12/2005,0.667071106,0.087208333,0.02890004,0.057694499,0.090012854,0.056959007,0.003302255,0.008851906
55,2005,1,12,1/2004-12/2005,0.640937148,0.084370143,0.026324995,0.08126133,0.100756384,0.054991622,0.002435883,0.008922497
56,2005,1,12,1/2004-12/2005,0.616399813,0.091436064,0.024657636,0.097961911,0.103806606,0.054212641,0.00180589,0.009719439
57,2005,1,12,1/2004-12/2005,0.597119316,0.098134398,0.02567006,0.112875511,0.107732757,0.047872551,0.001170696,0.00942471
58,2005,1,12,1/2004-12/2005,0.577527454,0.098634929,0.02349904,0.137681276,0.105227384,0.046034753,0.001557352,0.009837813
59,2005,1,12,1/2004-12/2005,0.544041602,0.097186085,0.021307918,0.159927157,0.113310186,0.051515746,0.001018523,0.011692783
60,2005,1,12,1/2004-12/2005,0.493004263,0.103775269,0.017691824,0.204213583,0.121142129,0.045731617,0.000945633,0.013495683
61,2005,1,12,1/2004-12/2005,0.457236163,0.098184662,0.020529266,0.253585078,0.121116895,0.037421716,0.001135358,0.010790862
62,2005,1,12,1/2004-12/2005,0.382722713,0.112969373,0.015459296,0.336171119,0.104705961,0.035980694,0.000824762,0.011166081
63,2005,1,12,1/2004-12/2005,0.316984143,0.118725939,0.016222704,0.401682445,0.104717528,0.027377542,0.000273074,0.014016625
64,2005,1,12,1/2004-12/2005,0.282225604,0.114607373,0.013738955,0.476276435,0.077046764,0.024133019,0.001531465,0.010440384
65,2005,1,12,1/2004-12/2005,0.212567383,0.111422016,0.012045997,0.54833183,0.080660349,0.022617077,0.000941817,0.011413532
66,2005,1,12,1/2004-12/2005,0.18190466,0.108175989,0.008317355,0.594813435,0.070383157,0.024216795,0.000459027,0.011729584
67,2005,1,12,1/2004-12/2005,0.149448098,0.1196228,0.009176325,0.630283537,0.065860803,0.015120864,0.00030981,0.010177764
68,2005,1,12,1/2004-12/2005,0.148468119,0.110087482,0.008848591,0.64081942,0.060717807,0.019757206,0.000540893,0.010760482
69,2005,1,12,1/2004-12/2005,0.123171316,0.095940106,0.008902237,0.694303757,0.049872875,0.01552387,0.000741025,0.011544814
70,2005,1,12,1/2004-12/2005,0.10029522,0.096698443,0.007336361,0.718172915,0.054119606,0.01427528,0.000384045,0.008718131
71,2005,1,12,1/2004-12/2005,0.089404867,0.08659436,0.00592664,0.752023422,0.041433656,0.015690381,0.00101906,0.007907614
72,2005,1,12,1/2004-12/2005,0.081961426,0.087830172,0.005500099,0.758601582,0.043608737,0.011891882,0.000285531,0.01032057
73,2005,1,12,1/2004-12/2005,0.064044088,0.077432815,0.004983658,0.793781797,0.039117664,0.010596842,0.00030181,0.009741326
74,2005,1,12,1/2004-12/2005,0.053835581,0.064430049,0.005112184,0.81610228,0.039528424,0.011833378,0.000470745,0.00868736
75,2005,1,12,1/2004-12/2005,0.050764264,0.061395775,0.004938517,0.823390707,0.037844305,0.012677724,0,0.008988707
15,2004,1,12,1/2003-12/2004,0.008213079,0.067497658,0.024220404,0.000638909,0.008438632,0.010148939,0.856574796,0.024267582
16,2004,1,12,1/2003-12/2004,0.019338512,0.189304889,0.061843842,0.000693953,0.010167875,0.013897047,0.681198552,0.023555331
17,2004,1,12,1/2003-12/2004,0.037645371,0.280088916,0.069289709,0.000332511,0.010850547,0.019686133,0.555321895,0.026784918
18,2004,1,12,1/2003-12/2004,0.147130554,0.30469529,0.083404167,0.000740469,0.016353576,0.031045313,0.379988709,0.036641922
19,2004,1,12,1/2003-12/2004,0.265895909,0.273306003,0.088589434,0.000966609,0.015114661,0.046304803,0.276515273,0.033307307
20,2004,1,12,1/2003-12/2004,0.343924714,0.257390329,0.083177707,0.001796702,0.018622062,0.054075915,0.210499424,0.030513147
21,2004,1,12,1/2003-12/2004,0.402797526,0.243446078,0.076600541,0.002009085,0.018435953,0.060880128,0.171681393,0.024149296
22,2004,1,12,1/2003-12/2004,0.474540173,0.201695373,0.073729695,0.00163838,0.021006056,0.068421122,0.137094099,0.021875101
23,2004,1,12,1/2003-12/2004,0.563118247,0.161202302,0.064547426,0.004191454,0.026503107,0.077492347,0.081962316,0.020982802
24,2004,1,12,1/2003-12/2004,0.612031991,0.132907531,0.063608952,0.002343714,0.025512953,0.076687625,0.070554676,0.016352557
25,2004,1,12,1/2003-12/2004,0.628357042,0.118142521,0.056798523,0.003336412,0.023884305,0.095650609,0.056834648,0.016995941
26,2004,1,12,1/2003-12/2004,0.673411806,0.097190793,0.054074578,0.004979743,0.021456041,0.093800636,0.039476646,0.015609757
27,2004,1,12,1/2003-12/2004,0.683633308,0.094948315,0.048208096,0.004309985,0.023344225,0.100618219,0.030864689,0.014073164
28,2004,1,12,1/2003-12/2004,0.681263234,0.092471946,0.048951832,0.004150544,0.023090431,0.108348262,0.02794126,0.013782491
29,2004,1,12,1/2003-12/2004,0.682201572,0.09530701,0.046248346,0.005147202,0.024169645,0.106240714,0.028491509,0.012194001
30,2004,1,12,1/2003-12/2004,0.687540866,0.090407075,0.047542656,0.004182989,0.025084547,0.11134769,0.020588995,0.013305181
31,2004,1,12,1/2003-12/2004,0.693934061,0.09420808,0.042399206,0.0043809,0.029439171,0.106303446,0.018997389,0.010337747
32,2004,1,12,1/2003-12/2004,0.702914342,0.092533194,0.04126694,0.004406284,0.028225736,0.104146284,0.017632746,0.008874474
33,2004,1,12,1/2003-12/2004,0.70928387,0.089942387,0.038480482,0.005459273,0.028025521,0.104287198,0.013917945,0.010603325
34,2004,1,12,1/2003-12/2004,0.709747564,0.085185686,0.039719056,0.004929922,0.03338121,0.109519102,0.00897779,0.008539671
35,2004,1,12,1/2003-12/2004,0.693851327,0.093509952,0.042450813,0.004626196,0.035537797,0.107220853,0.011888868,0.010914195
36,2004,1,12,1/2003-12/2004,0.703865194,0.096760215,0.039524003,0.004711883,0.033259398,0.10162669,0.011226746,0.009025873
37,2004,1,12,1/2003-12/2004,0.697962609,0.098526271,0.038960196,0.004867079,0.035324046,0.108084479,0.008492302,0.007783019
38,2004,1,12,1/2003-12/2004,0.694765563,0.09697298,0.039611244,0.003673596,0.041096061,0.106216353,0.009308217,0.008355984
39,2004,1,12,1/2003-12/2004,0.711493075,0.097133031,0.036238982,0.005551691,0.042961219,0.091264058,0.006916727,0.008441217
40,2004,1,12,1/2003-12/2004,0.709974699,0.096253587,0.034918766,0.004344258,0.051257411,0.086026908,0.007410642,0.00981373
41,2004,1,12,1/2003-12/2004,0.701174553,0.098301721,0.036879456,0.004972056,0.054751378,0.089122126,0.00670489,0.00809382
42,2004,1,12,1/2003-12/2004,0.706782988,0.095591966,0.035809187,0.005220041,0.054835753,0.085634631,0.007193526,0.008931908
43,2004,1,12,1/2003-12/2004,0.716020093,0.093323555,0.033580421,0.005554876,0.056361029,0.080496382,0.004725292,0.009938351
44,2004,1,12,1/2003-12/2004,0.709884701,0.091629949,0.032954567,0.00593302,0.063684634,0.08153575,0.006124182,0.008253196
45,2004,1,12,1/2003-12/2004,0.713087946,0.09115732,0.034661816,0.007797567,0.06677603,0.071659356,0.006864749,0.007995216
46,2004,1,12,1/2003-12/2004,0.71222858,0.094108491,0.035645577,0.006324753,0.070085394,0.066653026,0.005571804,0.009382375
47,2004,1,12,1/2003-12/2004,0.715970786,0.087226607,0.030316787,0.007951689,0.072020671,0.071140028,0.005859932,0.009513499
48,2004,1,12,1/2003-12/2004,0.715622161,0.08256589,0.033600994,0.008423649,0.077050306,0.067903193,0.004684949,0.010148859
49,2004,1,12,1/2003-12/2004,0.719153431,0.084171086,0.031917587,0.012261543,0.074538259,0.064991348,0.004446284,0.008520463
50,2004,1,12,1/2003-12/2004,0.706499339,0.084048298,0.031193864,0.026052123,0.079561992,0.058132458,0.005668837,0.008843088
51,2004,1,12,1/2003-12/2004,0.70023261,0.08407177,0.031292965,0.037884898,0.076159959,0.056566362,0.003688756,0.01010268
52,2004,1,12,1/2003-12/2004,0.679255149,0.086396488,0.028352497,0.044198621,0.082455634,0.065624263,0.003378969,0.010338378
53,2004,1,12,1/2003-12/2004,0.672758626,0.087384385,0.024330837,0.05290923,0.095050771,0.055095917,0.002988936,0.009481298
54,2004,1,12,1/2003-12/2004,0.661963882,0.082513182,0.030248433,0.062254054,0.090928563,0.058582661,0.003645735,0.00986349
